,type,id,lat,lon,access,addr:city,addr:country,addr:postcode,addr:street,amenity,authentication:membership_card,authentication:none,capacity,email,fee,motorcar,name,network,opening_hours,operator,parking:fee,phone,ref,socket:type2,socket:type2:current,socket:type2:output,socket:type2:voltage,website,addr:housenumber,note,socket:schuko,socket:schuko:voltage,wheelchair,level,socket:cee_blue,socket:cee_blue:current,socket:cee_blue:output,socket:cee_blue:voltage,socket:chademo,socket:chademo:current,socket:chademo:output,socket:chademo:voltage,socket:type2_combo,socket:type2_combo:current,socket:type2_combo:output,socket:type2_combo:voltage,socket:type2_cable,socket:type2_cable:current,socket:type2_cable:output,socket:type2_cable:voltage,location,power,bicycle,socket:tesla_supercharger,socket:tesla_supercharger:output,socket:tesla_supercharger_ccs,socket:tesla_supercharger_ccs:output,socket:tesla_destination,socket:tesla_destination:output,old_name,addr:place,socket:schuko:output,description,note:en,authentication:app,alt_ref,socket:cee_red_16a,socket:cee_red_16a:output,website:stock,start_date,layer,image,construction:socket:chademo,construction:socket:type2_combo,official_name,ame
468,node,8079153640,41.3433131,-8.4783192,yes,Santo Tirso,PT,,Rua Professor Doutor Augusto Pires de Lima,charging_station,yes,no,1,suporte@mobiletric.com,yes,yes,STS-00002,Mobi.E,24/7,Mobiletric,no,+351 800 210 204,STS-00002,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,node,8079171269,41.4053993,-8.5206807,yes,Vila Nova de Famalicão,PT,,Rua Luís Barroso,charging_station,yes,no,2,suporte@mobiletric.com,yes,yes,VNF-00009,Mobi.E,24/7,Mobiletric,no,+351 800 210 204,VNF-00009,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,32,22kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
470,node,8079176899,41.3963094,-8.319342,yes,Vizela,PT,,EN 106,charging_station,yes,no,2,mobilidade-eletrica@edp.pt,yes,yes,VIZ-00002,Mobi.E,24/7,EDP Comercial,no,+351 800 222 222,VIZ-00002,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
471,node,8079192716,41.4446646,-8.168052,yes,Fafe,PT,,,charging_station,yes,no,2,,yes,yes,FAF-00003 - Intermarché,Mobi.E,24/7,Superfafe,no,,FAF-00003,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
472,node,8079209143,41.4238609,-8.2992093,yes,Guimarães,PT,,,charging_station,yes,no,2,,yes,yes,GMR-00021,Mobi.E,24/7,Superguimarães,no,,GMR-00021,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
473,node,8079224518,41.4105558,-8.5224751,yes,Vila Nova de Famalicão,PT,,Rua Álvaro de Castelões,charging_station,yes,no,2,,yes,yes,VNF-00013,Mobi.E,24/7,CEVE,no,,VNF-00013,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
474,node,8082074289,37.7708536,-25.2953057,yes,Furnas,PT,,Estrada Regional dos Tambores,charging_station,yes,no,2,mobilidade.electricacrc@galp.com,yes,yes,PVC-00001 - Galp Estrada Regional dos Tambores,Mobi.E,24/7,Galp Geste,no,+351 800 249 249,PVC-00001,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
475,node,8082074290,36.965615,-25.1330884,yes,Vila do Porto,PT,,Pedras de São Pedro,charging_station,yes,no,2,suporte@mobiletric.com,yes,yes,VPT-00001,Mobi.E,24/7,Mobiletric,no,+351 800 210 204,VPT-00001,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
476,node,8082078262,41.6049679,-8.4673396,yes,Vila Verde,PT,,,charging_station,yes,no,2,ajuda@powerdot.pt,yes,yes,VVD-00004 - Intermarché Vila de Prado,Mobi.E,24/7,Powerdot,no,+351 800 180 292,VVD-00004,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
477,node,8082083828,41.7673967,-8.5818699,yes,Ponte de Lima,PT,,Calçada dos Quarteis,charging_station,yes,no,1,info@evce.pt,yes,yes,PTL-00003,Mobi.E,24/7,EVCE,no,+351 253 623 190,PTL-00003,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,node,8082089909,38.6609449,-27.2332701,yes,Angra do Heroísmo,PT,,Estrada Circular,charging_station,yes,no,2,mobilidade.electricacrc@galp.com,yes,yes,AGH-00001 - Galp Circular Externa,Mobi.E,24/7,Galp Geste,no,+351 800 249 249,AGH-00001,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
479,node,8082100533,37.7497292,-25.6494324,yes,Ponta Delgada,PT,,Circular de Ponta Delgada,charging_station,yes,no,1,mobilidade.electricacrc@galp.com,yes,yes,PDL-00002 - Galp Laranjeiras,Mobi.E,24/7,Galp Geste,no,+351 800 249 249,PDL-00002,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,node,8082100572,41.2310509,-8.5376671,yes,Alfena,PT,,Rua da Argila,charging_station,yes,no,1,electric@prioenergy.com,yes,yes,VLG-00004,Mobi.E,24/7,Prio.E,no,+351 800 450 111,VLG-00004,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,node,8082109360,37.7457133,-25.6748731,yes,Ponta Delgada,PT,,Avenida Antero de Quental,charging_station,yes,no,2,suporte@mobiletric.com,yes,yes,PDL-00003 - Repsol Parque Atlântico,Mobi.E,24/7,Mobiletric,no,+351 800 210 204,PDL-00003,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
482,node,8082122906,38.7500682,-27.095304,yes,Praia da Vitória,PT,,Via Vitorino Nemésio,charging_station,yes,no,2,mobilidade.electricacrc@galp.com,yes,yes,VPV-00001 - Galp,Mobi.E,24/7,Galp Geste,no,+351 800 249 249,VPV-00001,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
483,node,8082123037,39.0738337,-28.0128998,yes,Santa Cruz da Graciosa,PT,,EN 3,charging_station,yes,no,2,suporte@mobiletric.com,yes,yes,SCG-00001 - Lugar das Covas,Mobi.E,24/7,Mobiletric,no,+351 800 210 204,SCG-00001,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
484,node,8082136160,38.686408,-28.2019271,yes,Velas,PT,,,charging_station,yes,no,2,suporte@mobiletric.com,yes,yes,VLS-00001 - Parque Industrial da Queimada,Mobi.E,24/7,Mobiletric,no,+351 800 210 204,VLS-00001,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
485,node,8082166425,32.6472199,-16.9038928,yes,Funchal,PT,,"Rua Artur de Sousa ""Pinga""",charging_station,yes,no,2,emacom-me@eem.pt,yes,yes,FUN-00002,Mobi.E,24/7,Emacom,no,+351 800 505 060,FUN-00002,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
486,node,8082166503,32.6499255,-16.9787706,yes,Câmara de Lobos,PT,,Avenida Nova Cidade,charging_station,yes,no,2,emacom-me@eem.pt,yes,yes,CML-00001 - Avenida Nova Cidade,Mobi.E,24/7,Emacom,no,+351 800 505 060,RAM-CML-00001,1,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,,,,,,,,,,,,,,,,,,,,CML-00001,,,,,,,,,,
487,node,8082170067,32.7378323,-16.7366892,yes,Caniçal,PT,,Travessa Centro Cívico,charging_station,yes,no,1,info@factorenergia.pt,yes,yes,MCH-00003,Mobi.E,24/7,Factor Energia,no,+351 291 764 204,MCH-00003,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,node,8082173390,32.7175523,-16.7660346,yes,Machico,PT,,Praceta 25 de Abril,charging_station,yes,no,2,emacom-me@eem.pt,yes,yes,MCH-00002,Mobi.E,24/7,Emacom,no,+351 800 505 060,MCH-00002,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
489,node,8082177012,32.7209468,-17.1783042,yes,Calheta,PT,,Avenida Dom Manuel I,charging_station,yes,no,1,info@factorenergia.pt,yes,yes,CLT-00005 - Estacionamento Praceta 24 de Junho,Mobi.E,24/7,Factor Energia,yes,+351 291 764 204,CLT-00005,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,node,8082201013,32.8077354,-17.0476478,yes,São Vicente,PT,,,charging_station,yes,no,2,emacom-me@eem.pt,yes,yes,SVC-00002,Mobi.E,24/7,Emacom,no,+351 800 505 060,SVC-00002,1,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,node,8082216633,40.4303114,-7.7172947,yes,Seia,PT,,,charging_station,yes,no,2,apoio.cliente@kmlowcost.com,yes,yes,SEI-00003 - Lidl Seia,Mobi.E,24/7,KLC,no,+351 800 296 929,SEI-00003,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
492,node,8082222519,40.3734888,-8.4497765,yes,Mealhada,PT,,Rua das Padeiras da Mealhada,charging_station,yes,no,2,apoio.cliente@kmlowcost.com,yes,yes,MLD-00003 - Lidl Mealhada,Mobi.E,24/7,KLC,no,+351 800 296 929,MLD-00003,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
493,node,8082231552,37.1494526,-7.8934354,yes,São Brás de Alportel,PT,,Circular Norte,charging_station,yes,no,2,apoio.cliente@kmlowcost.com,yes,yes,SBA-00003 - Lidl São Brás de Alportel,Mobi.E,24/7,KLC,no,+351 800 296 929,SBA-00003,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
494,node,8085449703,37.0167126,-7.9300643,yes,,PT,,,charging_station,yes,no,2,mobilidade-eletrica@edp.pt,yes,yes,FAR-00009 - Parque SABA da Pontinha,Mobi.E,24/7,EDP Comercial,yes,+351 800 222 222,FAR-00009,2,32,22kW,400,https://www.mobie.pt/,,,,,,-1,,,,,,,,,,,,,,,,,underground,,,,,,,,,,,,,,,,,,,,,,,,,
495,node,8085492051,37.0978991,-7.9976405,customers,,PT,,"Mar Shopping Algarve, Avenida Algarve",charging_station,,yes,2,,no,yes,Porsche Destination Charging,Porsche,Mo-Su 10:00-23:00,Porsche,no,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,11kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
496,node,8085492052,37.097959,-7.9977143,customers,,PT,,"Mar Shopping Algarve, Avenida Algarve",charging_station,,yes,8,,no,yes,Mar Shopping Algarve,none,Mo-Su 10:00-23:00,Mar Shopping,no,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2kW,,,,,8,11kW,,,,,,,,
497,node,8085492053,37.097652,-7.9978886,customers,,,,,charging_station,,no,8,,yes,yes,Loulé Supercharger,Tesla,24/7,Tesla,no,,,,,,,https://www.tesla.com/pt_PT/findus/location/supercharger/loulesupercharger,,V3,,,,,,,,,,,,,,,,,,,,,,,,,,8,250kW,,,,,,,,,,,,,,,,,,,
498,node,8085618939,37.1128249,-8.6758589,yes,,PT,,,charging_station,yes,no,2,,yes,yes,LGS-00008 - Tibi,Mobi.E,24/7,E-Plug,no,,LGS-00008,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,node,8085655559,37.7020053,-8.0849049,yes,,PT,,,charging_station,yes,no,2,ajuda@powerdot.pt,yes,yes,CVR-00001,Mobi.E,24/7,Powerdot,no,+351 800 180 292,CVR-90001,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,node,8085664707,37.9387326,-7.604304,yes,,PT,,,charging_station,yes,no,2,mobilidade-eletrica@edp.pt,yes,yes,SRP-00002,Mobi.E,24/7,EDP Comercial,no,+351 800 222 222,SRP-00002,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,node,8085711298,38.9591916,-8.520912,yes,,PT,,,charging_station,yes,no,2,mobilidade-eletrica@edp.pt,yes,yes,CCH-00001,Mobi.E,24/7,EDP Comercial,no,+351 800 222 222,CCH-90001,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,node,8085726392,38.1679543,-7.8947738,yes,,PT,,,charging_station,yes,no,2,ajuda@powerdot.pt,yes,yes,CBA-00001,Mobi.E,24/7,Powerdot,no,+351 800 180 292,CBA-90001,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,node,8085742769,38.2571944,-7.9919717,yes,,PT,,,charging_station,yes,no,2,mobilidade-eletrica@edp.pt,yes,yes,AVT-00001,Mobi.E,24/7,EDP Comercial,no,+351 800 222 222,AVT-90001,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,node,8085770812,38.5837464,-9.0441164,yes,,PT,,,charging_station,yes,no,4,renewing.charging@mota-engil.pt,yes,yes,BRR-00004/5,Mobi.E,24/7,Mota Engil II,no,+351 214 158 200,BRR-00004;BRR-00005,4,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,node,8085788171,38.6284001,-9.1123599,yes,,PT,,,charging_station,yes,no,2,suporte@mobiletric.com,yes,yes,SXL-00008,Mobi.E,24/7,Mobiletric,no,+351 800 210 204,SXL-00008,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,node,8085788172,38.6388113,-9.150631,yes,,PT,,,charging_station,yes,no,2,mobilidade-eletrica@edp.pt,yes,yes,McDonald's Corroios - SXL-00004,Mobi.E,24/7,EDP Comercial,no,+351 800 222 222,SXL-00004,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,node,8085979206,38.937642,-8.8636639,yes,,PT,,,charging_station,yes,no,4,suporte@mobiletric.com,yes,yes,BNV-00002/3 - Intermarché Samora Correia,Mobi.E,Mo-Su 09:00-20:00,Mobiletric,no,+351 800 210 204,BNV-00002;BNV-00003,4,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,node,8085979207,38.8900375,-9.0346218,yes,,PT,,,charging_station,yes,no,2,apoio.cliente@kmlowcost.com,yes,yes,VFX-00004,Mobi.E,24/7,KLC,no,+351 800 296 929,VFX-00004,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,node,8085979208,38.6557308,-9.0349036,yes,,PT,,,charging_station,yes,no,2,,yes,yes,MTA-00002 - Barão & Costa,Mobi.E,24/7,E-Plug,no,,MTA-00002,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,node,8086055749,38.9833294,-9.0779002,yes,,PT,,,charging_station,yes,no,2,ajuda@powerdot.pt,yes,yes,ARV-00003,Mobi.E,24/7,Powerdot,no,+351 800 180 292,ARV-90003,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,node,8086070567,38.7582205,-9.38079,yes,,PT,,,charging_station,yes,no,2,apoio.cliente@kmlowcost.com,yes,yes,SNT-00014,Mobi.E,24/7,KLC,no,+351 800 296 929,SNT-00014,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,node,8086070568,38.7750452,-9.3419744,yes,,PT,,,charging_station,yes,no,4,renewing.charging@mota-engil.pt,yes,yes,Alegro Sintra - SNT-00041/42,Mobi.E,24/7,Mota Engil II,no,+351 214 158 200,SNT-00041;SNT-00042,4,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,node,8086089308,39.101555,-9.2529707,yes,,PT,,,charging_station,yes,no,4,ajuda@powerdot.pt,yes,yes,TVD-00010/11 - Arena Shopping,Mobi.E,Mo-Su 09:00-21:00,Powerdot,yes,+351 800 180 292,TVD-00010;TVD-00011,4,16,3.7kW,230,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,underground,,,,,,,,,,,,,,,,,,,,,,,,,
514,node,8086089310,39.0677188,-8.8748087,yes,,PT,,,charging_station,yes,no,2,mobilidade.electricacrc@galp.com,yes,yes,AZB-00003,Mobi.E,24/7,Galp Power,no,+351 800 249 249,AZB-90003,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,node,8086093763,39.0508884,-9.0038317,yes,,PT,,,charging_station,yes,no,2,apoio.cliente@kmlowcost.com,yes,yes,ALQ-00001,Mobi.E,24/7,KLC,no,+351 800 296 929,ALQ-90001,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,node,8086093764,39.0281939,-8.9811274,yes,,PT,,,charging_station,yes,no,2,ajuda@powerdot.pt,yes,yes,ALQ-00002 - Intermarché Carregado,Mobi.E,24/7,Powerdot,no,+351 800 180 292,ALQ-00002,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,node,8086093765,38.9702816,-9.419731,yes,,PT,,,charging_station,yes,no,2,suporte@mobiletric.com,yes,yes,MFR-00001,Mobi.E,24/7,Mobiletric,no,+351 800 210 204,MFR-00001,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,node,8086098310,39.1513107,-9.306246,yes,,PT,,,charging_station,yes,no,2,mobilidade-eletrica@edp.pt,yes,yes,TVD-00012 - Intermarché,Mobi.E,24/7,EDP Comercial,no,+351 800 222 222,TVD-00012,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,node,8086140721,39.1073652,-9.3655503,yes,,PT,,,charging_station,yes,no,2,mobilidade-eletrica@edp.pt,yes,yes,TVD-00013 - Intermarché,Mobi.E,24/7,EDP Comercial,no,+351 800 222 222,TVD-00013,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,node,8086173559,38.7024343,-9.4105129,yes,,PT,,,charging_station,yes,no,2,ajuda@powerdot.pt,yes,yes,CSC-00042 - Hotel Cascais Miragem,Mobi.E,24/7,Powerdot,yes,+351 800 180 292,CSC-00042,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,node,8089347204,38.6792153,-9.3269103,yes,,PT,,,charging_station,yes,no,10,mobilidade-eletrica@edp.pt,yes,yes,Parque SABA Nova SBE - CSC-00049/50/51/52/53/54,Mobi.E,24/7,EDP Comercial,yes,+351 800 222 222,CSC-00049;CSC-00050;CSC-00051;CSC-00052;CSC-00053;CSC-00054,10,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,node,8089361897,38.7916078,-9.2162754,yes,,PT,,,charging_station,yes,no,2,mobilidade-eletrica@edp.pt,yes,yes,ODV-00005 - Intermarché Famões,Mobi.E,24/7,EDP Comercial,no,+351 800 222 222,ODV-00005,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,node,8089363842,38.7389514,-9.3044677,yes,,PT,,,charging_station,yes,no,2,apoio.cliente@kmlowcost.com,yes,yes,OER-00005,Mobi.E,24/7,KLC,no,+351 800 296 929,OER-00005,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,node,8089363843,38.6936517,-9.2929148,yes,,PT,,,charging_station,yes,no,1,suporte@emobtec.pt,yes,yes,OER-00028,Mobi.E,24/7,Emobtec,no,+351 800 500 216,OER-00028,1,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,node,8089363844,38.7406518,-9.3412609,yes,,PT,,,charging_station,yes,no,2,electric@prioenergy.com,yes,yes,CSC-00021,Mobi.E,24/7,Prio.E,no,+351 800 450 111,CSC-00021,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,node,8089397864,38.7285093,-9.2157208,yes,,PT,,,charging_station,yes,no,4,electric@prioenergy.com,yes,yes,AMD-00014/24 - IKEA Alfragide,Mobi.E,24/7,Prio.E,no,+351 800 450 111,AMD-00014;AMD-00024,4,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,node,8089397865,38.7274772,-9.2185075,yes,,PT,,,charging_station,yes,no,2,suporte@mobiletric.com,yes,yes,OER-00011 - Alegro Alfragide,Mobi.E,24/7,Mobiletric,no,+351 800 210 204,OER-00011,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,node,8089397866,38.7274992,-9.2184085,yes,,PT,,,charging_station,yes,no,2,suporte@mobiletric.com,yes,yes,OER-00012 - Alegro Alfragide,Mobi.E,24/7,Mobiletric,no,+351 800 210 204,OER-00012,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,node,8089397867,38.7241553,-9.2141175,yes,,PT,,,charging_station,yes,no,2,mobilidade.electricacrc@galp.com,yes,yes,OER-00020,Mobi.E,24/7,Galp Power,no,+351 800 249 249,OER-00020,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,node,8089399639,38.7793966,-9.2200385,yes,,PT,,,charging_station,yes,no,4,geral@bluecharge.pt,yes,yes,AMD-00028/29 - Leroy Merlin,Mobi.E,24/7,Bluecharge,no,+351 914 537 278,AMD-00028;AMD-00029,4,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,node,8089402332,38.7820751,-9.1929066,yes,,PT,,,charging_station,yes,no,2,apoio.cliente@kmlowcost.com,yes,yes,ODV-00003 - Strada Outlet,Mobi.E,24/7,KLC,no,+351 800 296 929,ODV-00003,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,node,8089402333,38.7820458,-9.1929683,yes,,PT,,,charging_station,yes,no,2,apoio.cliente@kmlowcost.com,yes,yes,ODV-00001 - Strada Outlet,Mobi.E,24/7,KLC,no,+351 800 296 929,ODV-00001,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,node,8089417532,38.7227753,-9.2471261,yes,,PT,,,charging_station,yes,no,2,suporte@evpower.pt,yes,yes,OER-00014 - Traseiras da Rainbow,Mobi.E,24/7,EV Power,no,+351 210 152 562,OER-00014,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,node,8089429851,39.2679748,-9.1545564,yes,,PT,,,charging_station,yes,no,2,apoio.cliente@kmlowcost.com,yes,yes,BBR-00001,Mobi.E,24/7,KLC,no,+351 800 296 929,BBR-90001,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,node,8089429852,39.2439829,-9.3117962,yes,,PT,,,charging_station,yes,no,2,mobilidade.electricacrc@galp.com,yes,yes,LNH-00001,Mobi.E,24/7,Galp Power,no,+351 800 249 249,LNH-90001,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,node,8089435116,38.7909451,-9.1027629,yes,,PT,,,charging_station,yes,no,2,mobilidade.electricacrc@galp.com,yes,yes,LRS-00045 - Intermarché Sacavém,Mobi.E,24/7,Galp Power,no,+351 800 249 249,LRS-00045,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,node,8089453106,39.3573591,-9.3768096,yes,,PT,,,charging_station,yes,no,2,apoio.cliente@kmlowcost.com,yes,yes,PNI-00002,Mobi.E,24/7,KLC,no,+351 800 296 929,PNI-90002,2,32,22kW,400,https://www.mobie.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
